price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price_M,price_per_sqft,log_price,log_area,price_segment,premium_score,area_quintile
5040000,6600,3,1,1,1,1,1,0,0,0,1,furnished,5.04,763.6363636363636,15.432916640047551,8.794824928014517,Moyen,3,Q4
5033000,4800,2,1,1,1,1,1,0,0,0,0,semi-furnished,5.033,1048.5416666666667,15.431526785758496,8.476371196895983,Moyen,2,Q3
5005000,8150,3,2,1,1,1,1,0,0,0,0,semi-furnished,5.005,614.1104294478528,15.425947970731459,9.005773206234908,Moyen,2,Q5
4970000,4410,4,3,2,1,0,1,0,0,2,0,semi-furnished,4.97,1126.984126984127,15.418930398072812,8.391629968440892,Moyen,1,Q3
4970000,7686,3,1,1,1,1,1,1,0,0,0,semi-furnished,4.97,646.6302367941712,15.418930398072812,8.94715577112479,Moyen,2,Q5
4956000,2800,3,2,2,0,0,1,0,1,1,0,semi-furnished,4.956,1770.0,15.41610952173117,7.937374696163295,Moyen,1,Q1
4935000,5948,3,1,2,1,0,0,0,1,0,0,semi-furnished,4.935,829.6906523201076,15.411863230849718,8.690810307580046,Moyen,2,Q4
4907000,4200,3,1,2,1,0,0,0,0,1,0,furnished,4.907,1168.3333333333333,15.40617331507204,8.34283980427146,Moyen,1,Q3
4900000,4520,3,1,2,1,0,1,0,1,0,0,semi-furnished,4.9,1084.070796460177,15.404745763080856,8.416267272826277,Moyen,2,Q3
4900000,4095,3,1,2,0,1,1,0,1,0,0,semi-furnished,4.9,1196.5811965811965,15.404745763080856,8.31752199628717,Moyen,2,Q3
4900000,4120,2,1,1,1,0,1,0,0,1,0,semi-furnished,4.9,1189.3203883495146,15.404745763080856,8.323608442343572,Moyen,1,Q3
4900000,5400,4,1,2,1,0,0,0,0,0,0,semi-furnished,4.9,907.4074074074074,15.404745763080856,8.594154232552366,Moyen,1,Q3
4900000,4770,3,1,1,1,1,1,0,0,0,0,semi-furnished,4.9,1027.2536687631027,15.404745763080856,8.470101583882387,Moyen,2,Q3
4900000,6300,3,1,1,1,0,0,0,1,2,0,semi-furnished,4.9,777.7777777777778,15.404745763080856,8.748304912379623,Moyen,2,Q4
4900000,5800,2,1,1,1,1,1,0,1,0,0,semi-furnished,4.9,844.8275862068965,15.404745763080856,8.66561319653451,Moyen,3,Q4
4900000,3000,3,1,2,1,0,1,0,1,0,0,semi-furnished,4.9,1633.3333333333333,15.404745763080856,8.006367567650246,Moyen,2,Q1
4900000,2970,3,1,3,1,0,0,0,0,0,0,semi-furnished,4.9,1649.8316498316499,15.404745763080856,7.996317231796746,Moyen,1,Q1
4900000,6720,3,1,1,1,0,0,0,0,0,0,unfurnished,4.9,729.1666666666666,15.404745763080856,8.812843433517195,Moyen,1,Q5
4900000,4646,3,1,2,1,1,1,0,0,2,0,semi-furnished,4.9,1054.6706844597504,15.404745763080856,8.443761913330354,Moyen,2,Q3
4900000,12900,3,1,1,1,0,0,0,0,2,0,furnished,4.9,379.84496124031006,15.404745763080856,9.464982590349763,Moyen,1,Q5
4893000,3420,4,2,2,1,0,1,0,1,2,0,semi-furnished,4.893,1430.701754385965,15.40331617027126,8.13739583005665,Moyen,2,Q1
4893000,4995,4,2,1,1,0,1,0,0,0,0,semi-furnished,4.893,979.5795795795796,15.40331617027126,8.516192691082654,Moyen,1,Q3
4865000,4350,2,1,1,1,0,1,0,0,0,0,unfurnished,4.865,1118.3908045977012,15.397577273602243,8.37793112408273,Moyen,1,Q3
4830000,4160,3,1,3,1,0,0,0,0,0,0,unfurnished,4.83,1161.0576923076924,15.390357025628756,8.333270353255308,Moyen,1,Q3
4830000,6040,3,1,1,1,0,0,0,0,2,1,semi-furnished,4.83,799.6688741721854,15.390357025628756,8.706159290928861,Moyen,2,Q4
4830000,6862,3,1,2,1,0,0,0,1,2,1,furnished,4.83,703.8764208685515,15.390357025628756,8.833754223418396,Moyen,3,Q5
4830000,4815,2,1,1,1,0,0,0,1,0,1,semi-furnished,4.83,1003.1152647975077,15.390357025628756,8.479491324232226,Moyen,3,Q3
4795000,7000,3,1,2,1,0,1,0,0,0,0,unfurnished,4.795,685.0,15.383084266299676,8.85366542803745,Moyen,1,Q5
4795000,8100,4,1,4,1,0,1,0,1,2,0,semi-furnished,4.795,591.9753086419753,15.383084266299676,8.99961934066053,Moyen,2,Q5
4767000,3420,4,2,2,1,0,0,0,0,0,0,semi-furnished,4.767,1393.859649122807,15.377227734186963,8.13739583005665,Moyen,1,Q1
4760000,9166,2,1,1,1,0,1,0,1,2,0,semi-furnished,4.76,519.3104953087498,15.375758226207603,9.123256265069069,Moyen,2,Q5
4760000,6321,3,1,2,1,0,1,0,1,1,0,furnished,4.76,753.0454042081949,15.375758226207603,8.751632702472298,Moyen,2,Q4
4760000,10240,2,1,1,1,0,0,0,1,2,1,unfurnished,4.76,464.84375,15.375758226207603,9.234056898593499,Moyen,3,Q5
4753000,6440,2,1,1,1,0,0,0,1,3,0,semi-furnished,4.753,738.0434782608696,15.374286555596147,8.770283819098399,Moyen,2,Q4
4690000,5170,3,1,4,1,0,0,0,1,0,0,semi-furnished,4.69,907.1566731141199,15.360943140422462,8.550627967502475,Moyen,2,Q3
4690000,6000,2,1,1,1,0,1,0,1,1,0,furnished,4.69,781.6666666666666,15.360943140422462,8.699514748210191,Moyen,2,Q4
4690000,3630,3,1,2,1,0,0,0,0,2,0,semi-furnished,4.69,1292.0110192837465,15.360943140422462,8.196987927258897,Moyen,1,Q2
4690000,9667,4,2,2,1,1,1,0,0,1,0,semi-furnished,4.69,485.15568428674874,15.360943140422462,9.176473302464606,Moyen,2,Q5
4690000,5400,2,1,2,1,0,0,0,0,0,1,semi-furnished,4.69,868.5185185185185,15.360943140422462,8.594154232552366,Moyen,2,Q3
4690000,4320,3,1,1,1,0,0,0,0,0,1,semi-furnished,4.69,1085.648148148148,15.360943140422462,8.371010681238156,Moyen,2,Q3
4655000,3745,3,1,2,1,0,1,0,0,0,0,furnished,4.655,1242.9906542056074,15.353452468693305,8.22817689595132,Moyen,1,Q2
4620000,4160,3,1,1,1,1,1,0,1,0,0,unfurnished,4.62,1110.576923076923,15.345905263057922,8.333270353255308,Moyen,3,Q3
4620000,3880,3,2,2,1,0,1,0,0,2,0,semi-furnished,4.62,1190.721649484536,15.345905263057922,8.263590432617319,Moyen,1,Q2
4620000,5680,3,1,2,1,1,0,0,1,1,0,semi-furnished,4.62,813.3802816901408,15.345905263057922,8.644706511715198,Moyen,3,Q4
4620000,2870,2,1,2,1,1,1,0,0,0,1,semi-furnished,4.62,1609.7560975609756,15.345905263057922,7.962067308753666,Moyen,3,Q1
4620000,5010,3,1,2,1,0,1,0,0,0,0,semi-furnished,4.62,922.1556886227545,15.345905263057922,8.51919119407891,Moyen,1,Q3
4613000,4510,4,2,2,1,0,1,0,0,0,0,semi-furnished,4.613,1022.8381374722838,15.344388962539957,8.414052432496725,Moyen,1,Q3
4585000,4000,3,1,2,1,0,0,0,0,1,0,furnished,4.585,1146.25,15.338300663672703,8.294049640102028,Moyen,1,Q2
4585000,3840,3,1,2,1,0,0,0,0,1,1,semi-furnished,4.585,1194.0104166666667,15.338300663672703,8.253227645581772,Moyen,2,Q2
4550000,3760,3,1,1,1,0,0,0,0,2,0,semi-furnished,4.55,1210.1063829787233,15.330637790927133,8.23217423638394,Moyen,1,Q2
4550000,3640,3,1,2,1,0,0,0,1,0,0,furnished,4.55,1250.0,15.330637790927133,8.199738960630786,Moyen,2,Q2
4550000,2550,3,1,2,1,0,1,0,0,0,0,furnished,4.55,1784.313725490196,15.330637790927133,7.843848638152472,Moyen,1,Q1
4550000,5320,3,1,2,1,1,1,0,0,0,1,semi-furnished,4.55,855.2631578947369,15.330637790927133,8.57922858233569,Moyen,3,Q3
4550000,5360,3,1,2,1,0,0,0,0,2,1,unfurnished,4.55,848.8805970149253,15.330637790927133,8.586719254064848,Moyen,2,Q3
4550000,3520,3,1,1,1,0,0,0,0,0,1,semi-furnished,4.55,1292.6136363636363,15.330637790927133,8.166216268592143,Moyen,2,Q2
4550000,8400,4,1,4,1,0,0,0,0,3,0,unfurnished,4.55,541.6666666666666,15.330637790927133,9.035986984831405,Moyen,1,Q5
4543000,4100,2,2,1,1,1,1,0,0,0,0,semi-furnished,4.543,1108.0487804878048,15.32909814474154,8.318742252692399,Moyen,2,Q3
4543000,4990,4,2,2,1,1,1,0,0,0,1,furnished,4.543,910.4208416833667,15.32909814474154,8.515191188745565,Moyen,3,Q3
4515000,3510,3,1,3,1,0,0,0,0,0,0,semi-furnished,4.515,1286.3247863247864,15.322915744833223,8.163371316459912,Moyen,1,Q2
4515000,3450,3,1,2,1,0,1,0,0,1,0,semi-furnished,4.515,1308.695652173913,15.322915744833223,8.146129510025405,Moyen,1,Q1
4515000,9860,3,1,1,1,0,0,0,0,0,0,semi-furnished,4.515,457.9107505070994,15.322915744833223,9.19624144759668,Moyen,1,Q5
4515000,3520,2,1,2,1,0,0,0,0,0,1,furnished,4.515,1282.6704545454545,15.322915744833223,8.166216268592143,Moyen,2,Q2
4480000,4510,4,1,2,1,0,0,0,1,2,0,semi-furnished,4.48,993.3481152993348,15.315133604391168,8.414052432496725,Moyen,2,Q3
4480000,5885,2,1,1,1,0,0,0,1,1,0,unfurnished,4.48,761.2574341546305,15.315133604391168,8.680162019694377,Moyen,2,Q4
4480000,4000,3,1,2,1,0,0,0,0,2,0,furnished,4.48,1120.0,15.315133604391168,8.294049640102028,Moyen,1,Q2
4480000,8250,3,1,1,1,0,0,0,0,0,0,furnished,4.48,543.030303030303,15.315133604391168,9.017968479328726,Moyen,1,Q5
4480000,4040,3,1,2,1,0,0,0,0,1,0,semi-furnished,4.48,1108.9108910891089,15.315133604391168,8.303999970955196,Moyen,1,Q2
4473000,6360,2,1,1,1,0,1,0,1,1,0,furnished,4.473,703.3018867924528,15.313569882414985,8.757783656334167,Moyen,2,Q4
4473000,3162,3,1,2,1,0,0,0,1,1,0,furnished,4.473,1414.6110056925995,15.313569882414985,8.058960017769417,Moyen,2,Q1
4473000,3510,3,1,2,1,0,0,0,0,0,0,semi-furnished,4.473,1274.3589743589744,15.313569882414985,8.163371316459912,Moyen,1,Q2
4445000,3750,2,1,1,1,1,1,0,0,0,0,semi-furnished,4.445,1185.3333333333333,15.307290426930143,8.229511118964457,Moyen,2,Q2
4410000,3968,3,1,2,0,0,0,0,0,0,0,semi-furnished,4.41,1111.391129032258,15.299385247423029,8.286017468404763,Moyen,0,Q2
4410000,4900,2,1,2,1,0,1,0,0,0,0,semi-furnished,4.41,900.0,15.299385247423029,8.496990484098719,Moyen,1,Q3
4403000,2880,3,1,2,1,0,0,0,0,0,1,semi-furnished,4.403,1528.8194444444443,15.297796684737891,7.965545573129992,Moyen,2,Q1
4403000,4880,3,1,1,1,0,0,0,0,2,1,unfurnished,4.403,902.2540983606557,15.297796684737891,8.492900498847193,Moyen,2,Q3
4403000,4920,3,1,2,1,0,0,0,0,1,0,semi-furnished,4.403,894.9186991869918,15.297796684737891,8.501063809486354,Moyen,1,Q3
4382000,4950,4,1,2,1,0,0,0,1,0,0,semi-furnished,4.382,885.2525252525253,15.29301579913755,8.507142855562735,Moyen,2,Q3
4375000,3900,3,1,2,1,0,0,0,0,0,0,unfurnished,4.375,1121.7948717948718,15.291417077773852,8.268731832117737,Moyen,1,Q2
4340000,4500,3,2,3,1,0,0,1,0,1,0,furnished,4.34,964.4444444444445,15.283384906076588,8.411832675758411,Moyen,1,Q3
4340000,1905,5,1,2,0,0,1,0,0,0,0,semi-furnished,4.34,2278.215223097113,15.283384906076588,7.552237287560802,Moyen,0,Q1
4340000,4075,3,1,1,1,1,1,0,0,2,0,semi-furnished,4.34,1065.0306748466257,15.283384906076588,8.312626025674962,Moyen,2,Q3
4340000,3500,4,1,2,1,0,0,0,0,2,0,furnished,4.34,1240.0,15.283384906076588,8.160518247477505,Moyen,1,Q2
4340000,6450,4,1,2,1,0,0,0,0,0,0,semi-furnished,4.34,672.8682170542636,15.283384906076588,8.771835409789817,Moyen,1,Q4
4319000,4032,2,1,1,1,0,1,0,0,0,0,furnished,4.319,1071.1805555555557,15.278534451942837,8.302017809751204,Moyen,1,Q2
4305000,4400,2,1,1,1,0,0,0,0,1,0,semi-furnished,4.305,978.4090909090909,15.275287695843968,8.389359819906353,Moyen,1,Q3
4305000,10360,2,1,1,1,0,0,0,0,1,1,semi-furnished,4.305,415.5405405405405,15.275287695843968,9.245707515813473,Moyen,2,Q5
4277000,3400,3,1,2,1,0,1,0,0,2,1,semi-furnished,4.277,1257.9411764705883,15.268762387209046,8.131530710604252,Moyen,2,Q1
4270000,6360,2,1,1,1,0,0,0,0,0,0,furnished,4.27,671.3836477987421,15.267124385204808,8.757783656334167,Moyen,1,Q4
4270000,6360,2,1,2,1,0,0,0,0,0,0,unfurnished,4.27,671.3836477987421,15.267124385204808,8.757783656334167,Moyen,1,Q4
4270000,4500,2,1,1,1,0,0,0,1,2,0,furnished,4.27,948.8888888888889,15.267124385204808,8.411832675758411,Moyen,2,Q3
4270000,2175,3,1,2,0,1,1,0,1,0,0,unfurnished,4.27,1963.2183908045977,15.267124385204808,7.684783943522785,Moyen,2,Q1
4270000,4360,4,1,2,1,0,0,0,0,0,0,furnished,4.27,979.3577981651376,15.267124385204808,8.38022733634308,Moyen,1,Q3
4270000,7770,2,1,1,1,0,0,0,0,1,0,furnished,4.27,549.5495495495495,15.267124385204808,8.958025443361693,Moyen,1,Q5
4235000,6650,3,1,2,1,1,0,0,0,0,0,semi-furnished,4.235,636.8421052631579,15.258893886068291,8.8023721336499,Moyen,2,Q5
4235000,2787,3,1,1,1,0,1,0,0,0,1,furnished,4.235,1519.5550771438823,15.258893886068291,7.932721027481948,Moyen,2,Q1
4200000,5500,3,1,2,1,0,0,0,1,0,0,unfurnished,4.2,763.6363636363636,15.250595083253597,8.612503371220562,Moyen,2,Q4
4200000,5040,3,1,2,1,0,1,0,1,0,0,unfurnished,4.2,833.3333333333334,15.250595083253597,8.525161361065415,Moyen,2,Q3
4200000,5850,2,1,1,1,1,1,0,0,2,0,semi-furnished,4.2,717.9487179487179,15.250595083253597,8.674196940225903,Moyen,2,Q4
4200000,2610,4,3,2,0,0,0,0,0,0,0,semi-furnished,4.2,1609.1954022988505,15.250595083253597,7.867105500316739,Moyen,0,Q1
4200000,2953,3,1,2,1,0,1,0,1,0,0,unfurnished,4.2,1422.2824246528953,15.250595083253597,7.990576881743923,Moyen,2,Q1
4200000,2747,4,2,2,0,0,0,0,0,0,0,semi-furnished,4.2,1528.9406625409538,15.250595083253597,7.918264686095274,Moyen,0,Q1
4200000,4410,2,1,1,0,0,0,0,0,1,0,unfurnished,4.2,952.3809523809524,15.250595083253597,8.391629968440892,Moyen,0,Q3
4200000,4000,4,2,2,0,0,0,0,0,0,0,semi-furnished,4.2,1050.0,15.250595083253597,8.294049640102028,Moyen,0,Q2
4200000,2325,3,1,2,0,0,0,0,0,0,0,semi-furnished,4.2,1806.4516129032259,15.250595083253597,7.751475318021456,Moyen,0,Q1
4200000,4600,3,2,2,1,0,0,0,1,1,0,semi-furnished,4.2,913.0434782608696,15.250595083253597,8.433811582477187,Moyen,2,Q3
4200000,3640,3,2,2,1,0,1,0,0,0,0,unfurnished,4.2,1153.8461538461538,15.250595083253597,8.199738960630786,Moyen,1,Q2
4200000,5800,3,1,1,1,0,0,1,0,2,0,semi-furnished,4.2,724.1379310344828,15.250595083253597,8.66561319653451,Moyen,1,Q4
4200000,7000,3,1,1,1,0,0,0,0,3,0,furnished,4.2,600.0,15.250595083253597,8.85366542803745,Moyen,1,Q5
4200000,4079,3,1,3,1,0,0,0,0,0,0,semi-furnished,4.2,1029.6641333660211,15.250595083253597,8.313607139317558,Moyen,1,Q3
4200000,3520,3,1,2,1,0,0,0,0,0,1,semi-furnished,4.2,1193.1818181818182,15.250595083253597,8.166216268592143,Moyen,2,Q2
4200000,2145,3,1,3,1,0,0,0,0,1,1,unfurnished,4.2,1958.041958041958,15.250595083253597,7.6708948313621175,Moyen,2,Q1
4200000,4500,3,1,1,1,0,1,0,0,0,0,furnished,4.2,933.3333333333334,15.250595083253597,8.411832675758411,Moyen,1,Q3
4193000,8250,3,1,1,1,0,1,0,0,3,0,semi-furnished,4.193,508.24242424242425,15.2489270261529,9.017968479328726,Moyen,1,Q5
4193000,3450,3,1,2,1,0,0,0,0,1,0,semi-furnished,4.193,1215.3623188405797,15.2489270261529,8.146129510025405,Moyen,1,Q1
4165000,4840,3,1,2,1,0,0,0,0,1,0,semi-furnished,4.165,860.5371900826447,15.24222683358308,8.484669999710677,Moyen,1,Q3
4165000,4080,3,1,2,1,0,0,0,0,2,0,semi-furnished,4.165,1020.8333333333334,15.24222683358308,8.313852267398207,Moyen,1,Q3
4165000,4046,3,1,2,1,0,1,0,0,1,0,semi-furnished,4.165,1029.4117647058824,15.24222683358308,8.305484017727691,Moyen,1,Q2
4130000,4632,4,1,2,1,0,0,0,1,0,0,semi-furnished,4.13,891.6234887737478,15.233787964937216,8.440744019252831,Moyen,2,Q3
4130000,5985,3,1,1,1,0,1,0,0,0,0,semi-furnished,4.13,690.0584795321637,15.233787964937216,8.697011617992073,Moyen,1,Q4
4123000,6060,2,1,1,1,0,1,0,0,1,0,semi-furnished,4.123,680.3630363036303,15.232091611689038,8.70946507906336,Moyen,1,Q4
4098500,3600,3,1,1,1,0,1,0,1,0,1,furnished,4.0985,1138.4722222222222,15.226131611075223,8.1886891244442,Moyen,3,Q2
4095000,3680,3,2,2,1,0,0,0,0,0,0,semi-furnished,4.095,1112.7717391304348,15.225277275269306,8.210668031162976,Moyen,1,Q2
4095000,4040,2,1,2,1,0,0,0,0,1,0,semi-furnished,4.095,1013.6138613861386,15.225277275269306,8.303999970955196,Moyen,1,Q2
4095000,5600,2,1,1,1,0,0,0,1,0,0,semi-furnished,4.095,731.25,15.225277275269306,8.630521876723241,Moyen,2,Q4
4060000,5900,4,2,2,0,0,1,0,0,1,0,unfurnished,4.06,688.1355932203389,15.216693531577915,8.68270762989381,Moyen,0,Q4
4060000,4992,3,2,2,1,0,0,0,0,2,0,unfurnished,4.06,813.3012820512821,15.216693531577915,8.515591910049263,Moyen,1,Q3
4060000,4340,3,1,1,1,0,0,0,0,0,0,semi-furnished,4.06,935.483870967742,15.216693531577915,8.375629627094451,Moyen,1,Q3
4060000,3000,4,1,3,1,0,1,0,1,2,0,semi-furnished,4.06,1353.3333333333333,15.216693531577915,8.006367567650246,Moyen,2,Q1
4060000,4320,3,1,2,1,0,0,0,0,2,1,furnished,4.06,939.8148148148148,15.216693531577915,8.371010681238156,Moyen,2,Q3
4025000,3630,3,2,2,1,0,0,1,0,2,0,semi-furnished,4.025,1108.8154269972451,15.208035468834801,8.196987927258897,Moyen,1,Q2
4025000,3460,3,2,1,1,0,1,0,1,1,0,furnished,4.025,1163.2947976878613,15.208035468834801,8.14902386805177,Moyen,2,Q2
4025000,5400,3,1,1,1,0,0,0,0,3,0,semi-furnished,4.025,745.3703703703703,15.208035468834801,8.594154232552366,Moyen,1,Q3
4007500,4500,3,1,2,0,0,1,0,1,0,0,semi-furnished,4.0075,890.5555555555555,15.203678163465845,8.411832675758411,Moyen,1,Q3
4007500,3460,4,1,2,1,0,0,0,1,0,0,semi-furnished,4.0075,1158.236994219653,15.203678163465845,8.14902386805177,Moyen,2,Q2
3990000,4100,4,1,1,0,0,1,0,0,0,0,unfurnished,3.99,973.170731707317,15.199301788866046,8.318742252692399,Moyen,0,Q3
3990000,6480,3,1,2,0,0,0,0,1,1,0,semi-furnished,3.99,615.7407407407408,15.199301788866046,8.776475789346321,Moyen,1,Q4
3990000,4500,3,2,2,0,0,1,0,1,0,0,semi-furnished,3.99,886.6666666666666,15.199301788866046,8.411832675758411,Moyen,1,Q3
3990000,3960,3,1,2,1,0,0,0,0,0,0,furnished,3.99,1007.5757575757576,15.199301788866046,8.283999304248526,Moyen,1,Q2
3990000,4050,2,1,2,1,1,1,0,0,0,1,unfurnished,3.99,985.1851851851852,15.199301788866046,8.306472160100585,Moyen,3,Q2
3920000,7260,3,2,1,1,1,1,0,0,3,0,furnished,3.92,539.9449035812672,15.181602211766645,8.890135107818843,Moyen,2,Q5
3920000,5500,4,1,2,1,1,1,0,0,0,0,semi-furnished,3.92,712.7272727272727,15.181602211766645,8.612503371220562,Moyen,2,Q4
3920000,3000,3,1,2,1,0,0,0,0,0,0,semi-furnished,3.92,1306.6666666666667,15.181602211766645,8.006367567650246,Moyen,1,Q1
3920000,3290,2,1,1,1,0,0,1,0,1,0,furnished,3.92,1191.4893617021276,15.181602211766645,8.098642843759418,Moyen,1,Q1
3920000,3816,2,1,1,1,0,1,0,1,2,0,furnished,3.92,1027.2536687631027,15.181602211766645,8.246958032568177,Moyen,2,Q2
3920000,8080,3,1,1,1,0,0,0,1,2,0,semi-furnished,3.92,485.1485148514852,15.181602211766645,8.997147151515142,Moyen,2,Q5
3920000,2145,4,2,1,1,0,1,0,0,0,1,unfurnished,3.92,1827.5058275058275,15.181602211766645,7.6708948313621175,Moyen,2,Q1
3885000,3780,2,1,2,1,1,1,0,0,0,0,semi-furnished,3.885,1027.7777777777778,15.172633541783885,8.237479288613633,Moyen,2,Q2
3885000,3180,4,2,2,1,0,0,0,0,0,0,furnished,3.885,1221.698113207547,15.172633541783885,8.064636475774222,Moyen,1,Q1
3850000,5300,5,2,2,1,0,0,0,0,0,0,semi-furnished,3.85,726.4150943396227,15.163583706263967,8.575462099540212,Moyen,1,Q3
3850000,3180,2,2,1,1,0,1,0,0,2,0,semi-furnished,3.85,1210.691823899371,15.163583706263967,8.064636475774222,Moyen,1,Q1
3850000,7152,3,1,2,1,0,0,0,1,0,0,furnished,3.85,538.3109619686801,15.163583706263967,8.87514731685335,Moyen,2,Q5
3850000,4080,2,1,1,1,0,0,0,0,0,0,semi-furnished,3.85,943.6274509803922,15.163583706263967,8.313852267398207,Moyen,1,Q3
3850000,3850,2,1,1,1,0,0,0,0,0,0,semi-furnished,3.85,1000.0,15.163583706263967,8.25582842728183,Moyen,1,Q2
3850000,2015,3,1,2,1,0,1,0,0,0,1,semi-furnished,3.85,1910.6699751861042,15.163583706263967,7.608374474380783,Moyen,2,Q1
3850000,2176,2,1,2,1,1,0,0,0,0,1,semi-furnished,3.85,1769.3014705882354,15.163583706263967,7.685243607975833,Moyen,3,Q1
3836000,3350,3,1,2,1,0,0,0,0,0,0,unfurnished,3.836,1145.0746268656717,15.159940714985465,8.116715624819111,Moyen,1,Q1
3815000,3150,2,2,1,0,0,1,0,0,0,0,semi-furnished,3.815,1211.111111111111,15.154451222700695,8.055157731819678,Moyen,0,Q1
3780000,4820,3,1,2,1,0,0,0,0,0,0,semi-furnished,3.78,784.2323651452282,15.14523456759577,8.480529207044645,Moyen,1,Q3
3780000,3420,2,1,2,1,0,0,1,0,1,0,semi-furnished,3.78,1105.2631578947369,15.14523456759577,8.13739583005665,Moyen,1,Q1
3780000,3600,2,1,1,1,0,0,0,0,0,0,semi-furnished,3.78,1050.0,15.14523456759577,8.1886891244442,Moyen,1,Q2
3780000,5830,2,1,1,1,0,0,0,0,2,0,unfurnished,3.78,648.3704974271012,15.14523456759577,8.670772279344538,Moyen,1,Q4
3780000,2856,3,1,3,1,0,0,0,0,0,1,furnished,3.78,1323.5294117647059,15.14523456759577,7.957177323459475,Moyen,2,Q1
3780000,8400,2,1,1,1,0,0,0,0,1,0,furnished,3.78,450.0,15.14523456759577,9.035986984831405,Moyen,1,Q5
3773000,8250,3,1,1,1,0,0,0,0,2,0,furnished,3.773,457.3333333333333,15.143380998946448,9.017968479328726,Moyen,1,Q5
3773000,2520,5,2,1,0,0,1,0,1,1,0,furnished,3.773,1497.2222222222222,15.143380998946448,7.832014180505469,Moyen,1,Q1
3773000,6930,4,1,2,0,0,0,0,0,1,0,furnished,3.773,544.4444444444445,15.143380998946448,8.84361509218395,Moyen,0,Q5
3745000,3480,2,1,1,1,0,0,0,0,0,1,semi-furnished,3.745,1076.1494252873563,15.135932174933457,8.15478757276852,Moyen,2,Q2
3710000,3600,3,1,1,1,0,0,0,0,1,0,unfurnished,3.71,1030.5555555555557,15.126542434583618,8.1886891244442,Bas,1,Q2
3710000,4040,2,1,1,1,0,0,0,0,0,0,semi-furnished,3.71,918.3168316831683,15.126542434583618,8.303999970955196,Bas,1,Q2
3710000,6020,3,1,1,1,0,0,0,0,0,0,semi-furnished,3.71,616.2790697674419,15.126542434583618,8.702842538302868,Bas,1,Q4
3710000,4050,2,1,1,1,0,0,0,0,0,0,furnished,3.71,916.0493827160494,15.126542434583618,8.306472160100585,Bas,1,Q2
3710000,3584,2,1,1,1,0,0,1,0,0,0,semi-furnished,3.71,1035.15625,15.126542434583618,8.18423477409482,Bas,1,Q2
3703000,3120,3,1,2,0,0,1,1,0,0,0,semi-furnished,3.703,1186.8589743589744,15.12465385989575,8.045588280803528,Bas,0,Q1
3703000,5450,2,1,1,1,0,0,0,0,0,0,furnished,3.703,679.4495412844037,15.12465385989575,8.60337088765729,Bas,1,Q4
3675000,3630,2,1,1,1,0,1,0,0,0,0,furnished,3.675,1012.396694214876,15.117063690629074,8.196987927258897,Bas,1,Q2
3675000,3630,2,1,1,1,0,0,0,1,0,0,unfurnished,3.675,1012.396694214876,15.117063690629074,8.196987927258897,Bas,2,Q2
3675000,5640,2,1,1,0,0,0,0,0,0,0,semi-furnished,3.675,651.5957446808511,15.117063690629074,8.637639344492104,Bas,0,Q4
3675000,3600,2,1,1,1,0,0,0,0,0,0,furnished,3.675,1020.8333333333334,15.117063690629074,8.1886891244442,Bas,1,Q2
3640000,4280,2,1,1,1,0,0,0,1,2,0,semi-furnished,3.64,850.4672897196261,15.107494239612924,8.361708288575842,Bas,2,Q3
3640000,3570,3,1,2,1,0,1,0,0,0,0,semi-furnished,3.64,1019.6078431372549,15.107494239612924,8.180320874773685,Bas,1,Q2
3640000,3180,3,1,2,0,0,1,0,0,0,0,semi-furnished,3.64,1144.6540880503144,15.107494239612924,8.064636475774222,Bas,0,Q1
3640000,3000,2,1,2,1,0,0,0,1,0,0,furnished,3.64,1213.3333333333333,15.107494239612924,8.006367567650246,Bas,2,Q1
3640000,3520,2,2,1,1,0,1,0,0,0,0,semi-furnished,3.64,1034.090909090909,15.107494239612924,8.166216268592143,Bas,1,Q2
3640000,5960,3,1,2,1,1,1,0,0,0,0,unfurnished,3.64,610.738255033557,15.107494239612924,8.692825760059396,Bas,2,Q4
3640000,4130,3,2,2,1,0,0,0,0,2,0,semi-furnished,3.64,881.3559322033898,15.107494239612924,8.326032685955079,Bas,1,Q3
3640000,2850,3,2,2,0,0,1,0,0,0,1,unfurnished,3.64,1277.1929824561403,15.107494239612924,7.955074273262696,Bas,1,Q1
3640000,2275,3,1,3,1,0,0,1,1,0,1,semi-furnished,3.64,1600.0,15.107494239612924,7.729735331385051,Bas,3,Q1
3633000,3520,3,1,1,1,0,0,0,0,2,1,unfurnished,3.633,1032.1022727272727,15.10556931120334,8.166216268592143,Bas,2,Q2
3605000,4500,2,1,1,1,0,0,0,0,0,0,semi-furnished,3.605,801.1111111111111,15.097832328701186,8.411832675758411,Bas,1,Q3
3605000,4000,2,1,1,1,0,0,0,0,0,1,semi-furnished,3.605,901.25,15.097832328701186,8.294049640102028,Bas,2,Q2
3570000,3150,3,1,2,1,0,1,0,0,0,0,furnished,3.57,1133.3333333333333,15.088076153755821,8.055157731819678,Bas,1,Q1
3570000,4500,4,2,2,1,0,1,0,0,2,0,furnished,3.57,793.3333333333334,15.088076153755821,8.411832675758411,Bas,1,Q3
